date,count
2016-11-09,2
2016-11-10,4
2016-11-11,10
2016-11-12,2
2016-11-13,11
2016-11-14,6
2016-11-15,7
2016-11-16,4
2016-11-17,5
2016-11-18,2
2016-11-19,1
2016-11-20,0
2016-11-21,9
2016-11-22,5
2016-11-23,5
2016-11-24,4
2016-11-25,2
2016-11-26,1
2016-11-27,6
2016-11-28,7
2016-11-29,0
2016-11-30,5
2016-12-01,1
2016-12-02,1
2016-12-03,1
2016-12-04,1
2016-12-05,1
2016-12-06,1
2016-12-07,4
2016-12-08,2
2016-12-09,1
2016-12-10,0
2016-12-11,0
2016-12-12,4
2016-12-13,3
2016-12-14,3
2016-12-15,11
2016-12-16,5
2016-12-17,1
2016-12-18,4
2016-12-19,4
2016-12-20,3
2016-12-21,1
2016-12-22,0
2016-12-23,1
2016-12-24,1
2016-12-25,5
2016-12-26,3
2016-12-27,4
2016-12-28,2
2016-12-29,3
2016-12-30,1
2016-12-31,0
2017-01-01,0
2017-01-02,1
2017-01-03,4
2017-01-04,6
2017-01-05,2
2017-01-06,1
2017-01-07,0
2017-01-08,0
2017-01-09,2
2017-01-10,6
2017-01-11,3
2017-01-12,4
2017-01-13,1
2017-01-14,2
2017-01-15,2
2017-01-16,4
2017-01-17,11
2017-01-18,19
2017-01-19,107
2017-01-20,93
2017-01-21,70
2017-01-22,37
2017-01-23,113
2017-01-24,122
2017-01-25,73
2017-01-26,301
2017-01-27,170
2017-01-28,104
2017-01-29,66
2017-01-30,88
2017-01-31,157
2017-02-01,106
2017-02-02,240
2017-02-03,168
2017-02-04,98
2017-02-05,99
2017-02-06,151
2017-02-07,291
2017-02-08,180
2017-02-09,14
2017-02-10,4
2017-02-11,3
2017-02-12,0
2017-02-13,0
2017-02-14,4
2017-02-15,0
2017-02-16,2
2017-02-17,2
2017-02-18,2
2017-02-19,0
2017-02-20,3
2017-02-21,11
2017-02-22,3
2017-02-23,16
2017-02-24,3
2017-02-25,27
2017-02-26,1
2017-02-27,10
2017-02-28,67
2017-03-01,61
2017-03-02,0
2017-03-03,93
2017-03-04,47
2017-03-05,4
2017-03-06,1
2017-03-07,1
2017-03-08,1
2017-03-09,3
2017-03-10,2
2017-03-11,0
2017-03-12,1
2017-03-13,1
2017-03-14,2
2017-03-15,12
2017-03-16,118
2017-03-17,58
2017-03-18,32
2017-03-19,83
2017-03-20,146
2017-03-21,107
2017-03-22,248
2017-03-23,127
2017-03-24,73
2017-03-25,66
2017-03-26,79
2017-03-27,131
2017-03-28,26
2017-03-29,51
2017-03-30,244
2017-03-31,114
2017-04-01,39
2017-04-02,46
2017-04-03,214
2017-04-04,94
2017-04-05,339
2017-04-06,112
2017-04-07,99
2017-04-08,58
2017-04-09,44
2017-04-10,62
2017-04-11,230
2017-04-12,146
2017-04-13,59
2017-04-14,57
2017-04-15,75
2017-04-16,36
2017-04-17,240
2017-04-18,640
2017-04-19,419
2017-04-20,408
2017-04-21,233
2017-04-22,90
2017-04-23,97
2017-04-24,690
2017-04-25,435
2017-04-26,302
2017-04-27,237
2017-04-28,127
2017-04-29,64
2017-04-30,41
2017-05-01,66
2017-05-02,128
2017-05-03,311
2017-05-04,375
2017-05-05,336
2017-05-06,173
2017-05-07,225
2017-05-08,239
2017-05-09,22
2017-05-10,2
2017-05-11,3
2017-05-12,2
2017-05-13,2
2017-05-14,0
2017-05-15,45
2017-05-16,387
2017-05-17,383
2017-05-18,169
2017-05-19,239
2017-05-20,194
2017-05-21,214
2017-05-22,173
2017-05-23,89
2017-05-24,154
2017-05-25,139
2017-05-26,183
2017-05-27,48
2017-05-28,34
2017-05-29,80
2017-05-30,116
2017-05-31,145
2017-06-01,428
2017-06-02,161
2017-06-03,126
2017-06-04,138
2017-06-05,1684
2017-06-06,1197
2017-06-07,443
2017-06-08,141
2017-06-09,95
2017-06-10,91
2017-06-11,69
2017-06-12,228
2017-06-13,96
2017-06-14,206
2017-06-15,202
2017-06-16,233
2017-06-17,107
2017-06-18,422
2017-06-19,340
2017-06-20,181
2017-06-21,237
2017-06-22,121
2017-06-23,197
2017-06-24,134
2017-06-25,88
2017-06-26,278
2017-06-27,390
2017-06-28,246
2017-06-29,196
2017-06-30,259
2017-07-01,130
2017-07-02,207
2017-07-03,184
2017-07-04,212
2017-07-05,187
2017-07-06,193
2017-07-07,250
2017-07-08,183
2017-07-09,244
2017-07-10,303
2017-07-11,300
2017-07-12,330
2017-07-13,261
2017-07-14,220
2017-07-15,122
2017-07-16,141
2017-07-17,175
2017-07-18,277
2017-07-19,393
2017-07-20,250
2017-07-21,281
2017-07-22,165
2017-07-23,254
2017-07-24,232
2017-07-25,1
2017-07-26,155
2017-07-27,155
2017-07-28,128
2017-07-29,138
2017-07-30,116
2017-07-31,95
2017-08-01,297
2017-08-02,184
2017-08-03,129
2017-08-04,2589
2017-08-05,145
2017-08-06,139
2017-08-07,249
2017-08-08,391
2017-08-09,370
2017-08-10,13
2017-08-11,172
2017-08-12,198
2017-08-13,145
2017-08-14,237
2017-08-15,328
2017-08-16,244
2017-08-17,221
2017-08-18,104
2017-08-19,100
2017-08-20,125
2017-08-21,147
2017-08-22,374
2017-08-23,50
2017-08-24,15
2017-08-25,14
2017-08-26,10
2017-08-27,7
2017-08-28,22
2017-08-29,24
2017-08-30,24
2017-08-31,28
2017-09-01,20
2017-09-02,6
2017-09-03,6
2017-09-04,17
2017-09-05,32
2017-09-06,17
2017-09-07,34
2017-09-08,12
2017-09-09,10
2017-09-10,8
2017-09-11,17
2017-09-12,14
2017-09-13,9
2017-09-14,7
2017-09-15,20
2017-09-16,2
2017-09-17,13
2017-09-18,23
2017-09-19,9
2017-09-20,49
2017-09-21,36
2017-09-22,36
2017-09-23,4
2017-09-24,19
2017-09-25,35
2017-09-26,19
2017-09-27,24
2017-09-28,18
