date,count
2016-11-10,35
2016-11-11,21
2016-11-12,30
2016-11-13,17
2016-11-14,18
2016-11-15,1
2016-11-16,100
2016-11-17,15
2016-11-18,20
2016-11-19,46
2016-11-20,59
2016-11-21,31
2016-11-22,10
2016-11-23,2
2016-11-24,5
2016-11-25,17
2016-11-26,10
2016-11-27,22
2016-11-28,18
2016-11-29,23
2016-11-30,18
2016-12-01,7
2016-12-02,11
2016-12-03,10
2016-12-04,45
2016-12-05,31
2016-12-06,23
2016-12-07,9
2016-12-08,16
2016-12-09,11
2016-12-10,17
2016-12-11,5
2016-12-12,22
2016-12-13,9
2016-12-14,4
2016-12-15,8
2016-12-16,8
2016-12-17,0
2016-12-18,2
2016-12-19,122
2016-12-20,35
2016-12-21,30
2016-12-22,7
2016-12-23,1
2016-12-24,3
2016-12-25,3
2016-12-26,0
2016-12-27,1
2016-12-28,7
2016-12-29,5
2016-12-30,4
2016-12-31,12
2017-01-01,15
2017-01-02,12
2017-01-03,29
2017-01-04,29
2017-01-05,16
2017-01-06,20
2017-01-07,32
2017-01-08,12
2017-01-09,22
2017-01-10,4
2017-01-11,1
2017-01-12,2
2017-01-13,9
2017-01-14,1
2017-01-15,1
2017-01-16,1
2017-01-17,22
2017-01-18,20
2017-01-19,1906
2017-01-20,2628
2017-01-21,1343
2017-01-22,804
2017-01-23,2183
2017-01-24,920
2017-01-25,1078
2017-01-26,543
2017-01-27,582
2017-01-28,471
2017-01-29,209
2017-01-30,472
2017-01-31,1018
2017-02-01,1230
2017-02-02,939
2017-02-03,698
2017-02-04,546
2017-02-05,498
2017-02-06,704
2017-02-07,771
2017-02-08,400
2017-02-09,40
2017-02-10,3
2017-02-11,0
2017-02-12,0
2017-02-13,2
2017-02-14,3
2017-02-15,2
2017-02-16,0
2017-02-17,0
2017-02-18,0
2017-02-19,0
2017-02-20,0
2017-02-21,3
2017-02-22,2
2017-02-23,77
2017-02-24,2
2017-02-25,617
2017-02-26,2
2017-02-27,130
2017-02-28,764
2017-03-01,427
2017-03-02,0
2017-03-03,327
2017-03-04,449
2017-03-05,1
2017-03-06,4
2017-03-07,0
2017-03-08,0
2017-03-09,4
2017-03-10,3
2017-03-11,1
2017-03-12,0
2017-03-13,1
2017-03-14,4
2017-03-15,39
2017-03-16,448
2017-03-17,338
2017-03-18,196
2017-03-19,140
2017-03-20,270
2017-03-21,868
2017-03-22,702
2017-03-23,608
2017-03-24,672
2017-03-25,1213
2017-03-26,417
2017-03-27,757
2017-03-28,109
2017-03-29,1508
2017-03-30,4865
2017-03-31,5640
2017-04-01,1356
2017-04-02,608
2017-04-03,484
2017-04-04,433
2017-04-05,779
2017-04-06,637
2017-04-07,1461
2017-04-08,749
2017-04-09,953
2017-04-10,4605
2017-04-11,6945
2017-04-12,2670
2017-04-13,1911
2017-04-14,580
2017-04-15,425
2017-04-16,435
2017-04-17,1967
2017-04-18,1493
2017-04-19,1504
2017-04-20,1185
2017-04-21,1661
2017-04-22,1142
2017-04-23,1190
2017-04-24,1679
2017-04-25,1891
2017-04-26,1812
2017-04-27,2698
2017-04-28,2011
2017-04-29,2895
2017-04-30,720
2017-05-01,700
2017-05-02,1077
2017-05-03,1118
2017-05-04,1749
2017-05-05,881
2017-05-06,548
2017-05-07,717
2017-05-08,1496
2017-05-09,148
2017-05-10,30
2017-05-11,55
2017-05-12,14
2017-05-13,11
2017-05-14,7
2017-05-15,16
2017-05-16,2299
2017-05-17,1754
2017-05-18,688
2017-05-19,1243
2017-05-20,757
2017-05-21,438
2017-05-22,587
2017-05-23,374
2017-05-24,284
2017-05-25,634
2017-05-26,447
2017-05-27,258
2017-05-28,301
2017-05-29,272
2017-05-30,302
2017-05-31,894
2017-06-01,855
2017-06-02,356
2017-06-03,294
2017-06-04,173
2017-06-05,149
2017-06-06,304
2017-06-07,353
2017-06-08,652
2017-06-09,371
2017-06-10,184
2017-06-11,297
2017-06-12,291
2017-06-13,1497
2017-06-14,1471
2017-06-15,1332
2017-06-16,745
2017-06-17,396
2017-06-18,240
2017-06-19,288
2017-06-20,906
2017-06-21,478
2017-06-22,547
2017-06-23,322
2017-06-24,191
2017-06-25,172
2017-06-26,232
2017-06-27,317
2017-06-28,265
2017-06-29,305
2017-06-30,264
2017-07-01,166
2017-07-02,240
2017-07-03,194
2017-07-04,197
2017-07-05,441
2017-07-06,248
2017-07-07,287
2017-07-08,170
2017-07-09,286
2017-07-10,271
2017-07-11,652
2017-07-12,595
2017-07-13,267
2017-07-14,271
2017-07-15,227
2017-07-16,545
2017-07-17,786
2017-07-18,1026
2017-07-19,685
2017-07-20,485
2017-07-21,642
2017-07-22,840
2017-07-23,672
2017-07-24,1674
2017-07-25,0
2017-07-26,510
2017-07-27,469
2017-07-28,762
2017-07-29,509
2017-07-30,331
2017-07-31,440
2017-08-01,600
2017-08-02,352
2017-08-03,909
2017-08-04,1088
2017-08-05,469
2017-08-06,604
2017-08-07,531
2017-08-08,392
2017-08-09,1145
2017-08-10,4
2017-08-11,318
2017-08-12,244
2017-08-13,183
2017-08-14,416
2017-08-15,223
2017-08-16,253
2017-08-17,325
2017-08-18,334
2017-08-19,251
2017-08-20,352
2017-08-21,600
2017-08-22,435
2017-08-23,59
2017-08-24,4
2017-08-25,4
2017-08-26,12
2017-08-27,5
2017-08-28,31
2017-08-29,22
2017-08-30,19
2017-08-31,7
2017-09-01,9
2017-09-02,5
2017-09-03,6
2017-09-04,4
2017-09-05,3
2017-09-06,10
2017-09-07,6
2017-09-08,6
2017-09-09,3
2017-09-10,3
2017-09-11,6
2017-09-12,8
2017-09-13,3
2017-09-14,6
2017-09-15,6
2017-09-16,2
2017-09-17,6
2017-09-18,7
2017-09-19,9
2017-09-20,8
2017-09-21,12
2017-09-22,8
2017-09-23,7
2017-09-24,9
2017-09-25,4
2017-09-26,1
2017-09-27,5
2017-09-28,5
2017-09-29,10
2017-09-30,6
2017-10-01,4
2017-10-02,0
2017-10-03,5
2017-10-04,3
2017-10-05,14
2017-10-06,7
2017-10-07,5
2017-10-08,3
2017-10-09,8
2017-10-10,8
2017-10-11,6
2017-10-12,9
2017-10-13,2
2017-10-14,4
2017-10-15,2
2017-10-16,1
2017-10-17,2
2017-10-18,5
2017-10-19,7
2017-10-20,1
2017-10-21,0
2017-10-22,0
2017-10-23,6
2017-10-24,10
2017-10-25,7
2017-10-26,3
2017-10-27,7
2017-10-28,4
2017-10-29,5
2017-10-30,10
2017-10-31,3
2017-11-01,3
2017-11-02,4
2017-11-03,4
2017-11-04,1
2017-11-05,2
2017-11-06,1
2017-11-07,0
2017-11-08,2
2017-11-09,2
2017-11-10,2
2017-11-11,11
2017-11-12,5
2017-11-13,3
2017-11-14,5
2017-11-15,3
2017-11-16,2
2017-11-17,2
2017-11-18,5
2017-11-19,5
2017-11-20,3
2017-11-21,6
2017-11-22,2
2017-11-23,4
2017-11-24,1
2017-11-25,1
2017-11-26,6
2017-11-27,9
2017-11-28,12
2017-11-29,10
2017-11-30,7
2017-12-01,4
2017-12-02,3
2017-12-03,2
2017-12-04,20
2017-12-05,43
2017-12-06,37
2017-12-07,10
2017-12-08,8
2017-12-09,6
2017-12-10,4
2017-12-11,5
2017-12-12,14
2017-12-13,20
2017-12-14,14
2017-12-15,9
2017-12-16,7
2017-12-17,3
2017-12-18,9
2017-12-19,9
2017-12-20,25
2017-12-21,22
2017-12-22,13
2017-12-23,57
2017-12-24,61
2017-12-25,43
2017-12-26,38
2017-12-27,70
2017-12-28,31
2017-12-29,23
2017-12-30,31
2017-12-31,5
2018-01-01,13
2018-01-02,24
2018-01-03,16
2018-01-04,15
2018-01-05,30
2018-01-06,27
2018-01-07,19
2018-01-08,25
2018-01-09,2
2018-01-10,0
2018-01-11,0
2018-01-12,0
2018-01-13,0
2018-01-14,0
2018-01-15,0
2018-01-16,0
2018-01-17,0
2018-01-18,0
2018-01-19,0
2018-01-20,0
2018-01-21,0
2018-01-22,0
2018-01-23,0
2018-01-24,0
2018-01-25,0
2018-01-26,0
2018-01-27,0
2018-01-28,0
2018-01-29,0
2018-01-30,0
2018-01-31,0
2018-02-01,0
2018-02-02,0
2018-02-03,0
2018-02-04,0
2018-02-05,0
2018-02-06,0
2018-02-07,0
2018-02-08,0
2018-02-09,0
2018-02-10,0
2018-02-11,0
2018-02-12,0
2018-02-13,0
2018-02-14,0
2018-02-15,0
2018-02-16,0
2018-02-17,0
2018-02-18,0
2018-02-19,0
2018-02-20,0
2018-02-21,0
2018-02-22,0
2018-02-23,0
2018-02-24,0
2018-02-25,0
2018-02-26,0
2018-02-27,0
2018-02-28,0
2018-03-01,0
2018-03-02,0
2018-03-03,0
2018-03-04,0
